Id,GeoID,Geography,Estimate; Total,Margin of Error; Total
1500000US060374038013,060374038013,"Block Group 3, Census Tract 4038.01, Los Angeles County, California",936,266
1500000US060374038014,060374038014,"Block Group 4, Census Tract 4038.01, Los Angeles County, California",1192,307
1500000US060374038021,060374038021,"Block Group 1, Census Tract 4038.02, Los Angeles County, California",1528,331
1500000US060374038022,060374038022,"Block Group 2, Census Tract 4038.02, Los Angeles County, California",707,188
1500000US060374038023,060374038023,"Block Group 3, Census Tract 4038.02, Los Angeles County, California",3757,550
1500000US060374039011,060374039011,"Block Group 1, Census Tract 4039.01, Los Angeles County, California",895,275
1500000US060374039012,060374039012,"Block Group 2, Census Tract 4039.01, Los Angeles County, California",1007,260
1500000US060374039013,060374039013,"Block Group 3, Census Tract 4039.01, Los Angeles County, California",1485,327
1500000US060374039021,060374039021,"Block Group 1, Census Tract 4039.02, Los Angeles County, California",2081,380
1500000US060374039022,060374039022,"Block Group 2, Census Tract 4039.02, Los Angeles County, California",665,259
1500000US060374039023,060374039023,"Block Group 3, Census Tract 4039.02, Los Angeles County, California",1924,393
1500000US060374040001,060374040001,"Block Group 1, Census Tract 4040, Los Angeles County, California",867,417
1500000US060374040002,060374040002,"Block Group 2, Census Tract 4040, Los Angeles County, California",1284,378
1500000US060374040003,060374040003,"Block Group 3, Census Tract 4040, Los Angeles County, California",906,410
1500000US060374040004,060374040004,"Block Group 4, Census Tract 4040, Los Angeles County, California",1999,442
1500000US060374041001,060374041001,"Block Group 1, Census Tract 4041, Los Angeles County, California",1015,379
1500000US060374041002,060374041002,"Block Group 2, Census Tract 4041, Los Angeles County, California",1120,323
1500000US060374041003,060374041003,"Block Group 3, Census Tract 4041, Los Angeles County, California",2209,586
1500000US060374041004,060374041004,"Block Group 4, Census Tract 4041, Los Angeles County, California",1206,561
1500000US060374042011,060374042011,"Block Group 1, Census Tract 4042.01, Los Angeles County, California",2746,524
1500000US060374042012,060374042012,"Block Group 2, Census Tract 4042.01, Los Angeles County, California",1083,287
1500000US060374042021,060374042021,"Block Group 1, Census Tract 4042.02, Los Angeles County, California",2304,419
1500000US060374042022,060374042022,"Block Group 2, Census Tract 4042.02, Los Angeles County, California",1727,284
1500000US060374043011,060374043011,"Block Group 1, Census Tract 4043.01, Los Angeles County, California",1758,402
1500000US060374043012,060374043012,"Block Group 2, Census Tract 4043.01, Los Angeles County, California",1627,478
1500000US060374043013,060374043013,"Block Group 3, Census Tract 4043.01, Los Angeles County, California",1446,442
1500000US060374043014,060374043014,"Block Group 4, Census Tract 4043.01, Los Angeles County, California",1008,321
1500000US060374043021,060374043021,"Block Group 1, Census Tract 4043.02, Los Angeles County, California",1273,229
1500000US060374043022,060374043022,"Block Group 2, Census Tract 4043.02, Los Angeles County, California",569,160
1500000US060374044011,060374044011,"Block Group 1, Census Tract 4044.01, Los Angeles County, California",884,240
1500000US060374044012,060374044012,"Block Group 2, Census Tract 4044.01, Los Angeles County, California",1495,357
1500000US060374044013,060374044013,"Block Group 3, Census Tract 4044.01, Los Angeles County, California",1379,312
1500000US060374044021,060374044021,"Block Group 1, Census Tract 4044.02, Los Angeles County, California",1959,558
1500000US060374044022,060374044022,"Block Group 2, Census Tract 4044.02, Los Angeles County, California",607,203
1500000US060374044023,060374044023,"Block Group 3, Census Tract 4044.02, Los Angeles County, California",1553,644
1500000US060374044024,060374044024,"Block Group 4, Census Tract 4044.02, Los Angeles County, California",960,320
1500000US060374045011,060374045011,"Block Group 1, Census Tract 4045.01, Los Angeles County, California",2737,398
1500000US060374045031,060374045031,"Block Group 1, Census Tract 4045.03, Los Angeles County, California",3396,317
1500000US060374045041,060374045041,"Block Group 1, Census Tract 4045.04, Los Angeles County, California",3017,472
1500000US060374045042,060374045042,"Block Group 2, Census Tract 4045.04, Los Angeles County, California",2253,652
1500000US060374046001,060374046001,"Block Group 1, Census Tract 4046, Los Angeles County, California",1218,190
1500000US060374046002,060374046002,"Block Group 2, Census Tract 4046, Los Angeles County, California",279,99
1500000US060374047011,060374047011,"Block Group 1, Census Tract 4047.01, Los Angeles County, California",2795,464
1500000US060374047012,060374047012,"Block Group 2, Census Tract 4047.01, Los Angeles County, California",1189,419
1500000US060374047013,060374047013,"Block Group 3, Census Tract 4047.01, Los Angeles County, California",617,252
1500000US060374047014,060374047014,"Block Group 4, Census Tract 4047.01, Los Angeles County, California",904,400
1500000US060374047021,060374047021,"Block Group 1, Census Tract 4047.02, Los Angeles County, California",3654,676
1500000US060374047022,060374047022,"Block Group 2, Census Tract 4047.02, Los Angeles County, California",1824,442
1500000US060374047023,060374047023,"Block Group 3, Census Tract 4047.02, Los Angeles County, California",1084,444
1500000US060374047031,060374047031,"Block Group 1, Census Tract 4047.03, Los Angeles County, California",596,274
1500000US060374047032,060374047032,"Block Group 2, Census Tract 4047.03, Los Angeles County, California",2832,306
1500000US060374048011,060374048011,"Block Group 1, Census Tract 4048.01, Los Angeles County, California",1653,423
1500000US060374048012,060374048012,"Block Group 2, Census Tract 4048.01, Los Angeles County, California",1726,480
1500000US060374048013,060374048013,"Block Group 3, Census Tract 4048.01, Los Angeles County, California",2237,546
1500000US060374048014,060374048014,"Block Group 4, Census Tract 4048.01, Los Angeles County, California",1725,431
1500000US060374048021,060374048021,"Block Group 1, Census Tract 4048.02, Los Angeles County, California",2440,412
1500000US060374048022,060374048022,"Block Group 2, Census Tract 4048.02, Los Angeles County, California",2137,486
1500000US060374048031,060374048031,"Block Group 1, Census Tract 4048.03, Los Angeles County, California",1866,288
1500000US060374049011,060374049011,"Block Group 1, Census Tract 4049.01, Los Angeles County, California",857,275
1500000US060374049012,060374049012,"Block Group 2, Census Tract 4049.01, Los Angeles County, California",2462,715
1500000US060374049013,060374049013,"Block Group 3, Census Tract 4049.01, Los Angeles County, California",2745,373
1500000US060374049021,060374049021,"Block Group 1, Census Tract 4049.02, Los Angeles County, California",1895,555
1500000US060374049022,060374049022,"Block Group 2, Census Tract 4049.02, Los Angeles County, California",2533,416
1500000US060374049031,060374049031,"Block Group 1, Census Tract 4049.03, Los Angeles County, California",762,286
1500000US060374049032,060374049032,"Block Group 2, Census Tract 4049.03, Los Angeles County, California",1605,315
1500000US060374050011,060374050011,"Block Group 1, Census Tract 4050.01, Los Angeles County, California",3350,516
1500000US060374050012,060374050012,"Block Group 2, Census Tract 4050.01, Los Angeles County, California",1436,341
1500000US060374050013,060374050013,"Block Group 3, Census Tract 4050.01, Los Angeles County, California",1366,386
1500000US060374050021,060374050021,"Block Group 1, Census Tract 4050.02, Los Angeles County, California",2247,474
1500000US060374050022,060374050022,"Block Group 2, Census Tract 4050.02, Los Angeles County, California",1133,372
1500000US060374051011,060374051011,"Block Group 1, Census Tract 4051.01, Los Angeles County, California",2861,925
1500000US060374051012,060374051012,"Block Group 2, Census Tract 4051.01, Los Angeles County, California",1398,328
1500000US060374051013,060374051013,"Block Group 3, Census Tract 4051.01, Los Angeles County, California",894,476
1500000US060374051021,060374051021,"Block Group 1, Census Tract 4051.02, Los Angeles County, California",2706,474
1500000US060374051022,060374051022,"Block Group 2, Census Tract 4051.02, Los Angeles County, California",2267,441
1500000US060374052011,060374052011,"Block Group 1, Census Tract 4052.01, Los Angeles County, California",1318,293
1500000US060374052012,060374052012,"Block Group 2, Census Tract 4052.01, Los Angeles County, California",2026,371
1500000US060374052013,060374052013,"Block Group 3, Census Tract 4052.01, Los Angeles County, California",1932,460
1500000US060374052021,060374052021,"Block Group 1, Census Tract 4052.02, Los Angeles County, California",1349,360
1500000US060374052022,060374052022,"Block Group 2, Census Tract 4052.02, Los Angeles County, California",3643,361
1500000US060374052031,060374052031,"Block Group 1, Census Tract 4052.03, Los Angeles County, California",3059,344
1500000US060374053011,060374053011,"Block Group 1, Census Tract 4053.01, Los Angeles County, California",1694,347
1500000US060374053012,060374053012,"Block Group 2, Census Tract 4053.01, Los Angeles County, California",1908,484
1500000US060374053021,060374053021,"Block Group 1, Census Tract 4053.02, Los Angeles County, California",1469,536
1500000US060374053022,060374053022,"Block Group 2, Census Tract 4053.02, Los Angeles County, California",1203,586
1500000US060374053023,060374053023,"Block Group 3, Census Tract 4053.02, Los Angeles County, California",710,406
1500000US060374053024,060374053024,"Block Group 4, Census Tract 4053.02, Los Angeles County, California",1528,543
1500000US060374053025,060374053025,"Block Group 5, Census Tract 4053.02, Los Angeles County, California",1495,617
1500000US060374054001,060374054001,"Block Group 1, Census Tract 4054, Los Angeles County, California",1104,334
1500000US060374054002,060374054002,"Block Group 2, Census Tract 4054, Los Angeles County, California",1526,696
1500000US060374054003,060374054003,"Block Group 3, Census Tract 4054, Los Angeles County, California",1797,611
1500000US060374054004,060374054004,"Block Group 4, Census Tract 4054, Los Angeles County, California",806,343
1500000US060374055001,060374055001,"Block Group 1, Census Tract 4055, Los Angeles County, California",591,224
1500000US060374055002,060374055002,"Block Group 2, Census Tract 4055, Los Angeles County, California",1129,441
1500000US060374055003,060374055003,"Block Group 3, Census Tract 4055, Los Angeles County, California",1407,426
1500000US060374055004,060374055004,"Block Group 4, Census Tract 4055, Los Angeles County, California",1448,604
1500000US060374055005,060374055005,"Block Group 5, Census Tract 4055, Los Angeles County, California",1320,396
1500000US060374055006,060374055006,"Block Group 6, Census Tract 4055, Los Angeles County, California",586,205
1500000US060374056001,060374056001,"Block Group 1, Census Tract 4056, Los Angeles County, California",1260,413
1500000US060374056002,060374056002,"Block Group 2, Census Tract 4056, Los Angeles County, California",1156,315
