GEOID,SUMLEVEL,SUMLEVEL,ST,COUNTY,BLKGRP,B01003_001E,Total,WhiteAlone,BlackOrAfricanAmerican,AmericanIndian,AsianAlone,NativeHawiian,OtherRaceAlone,TwoOrMore,COMPONENT,NAME,STUSAB,BTTR,BTBG,TRACT
15000US060371375012,150,150,6,37,2,668,668,531,10,0,32,0,84,11,0,"Block Group 2, Census Tract 1375.01, Los Angeles County, California",CA,null,null,137501
15000US060371375021,150,150,6,37,1,578,578,469,28,18,9,6,30,18,0,"Block Group 1, Census Tract 1375.02, Los Angeles County, California",CA,null,null,137502
15000US060371375022,150,150,6,37,2,1353,1353,1250,56,0,7,0,11,29,0,"Block Group 2, Census Tract 1375.02, Los Angeles County, California",CA,null,null,137502
15000US060371375023,150,150,6,37,3,1915,1915,1296,163,0,184,0,93,179,0,"Block Group 3, Census Tract 1375.02, Los Angeles County, California",CA,null,null,137502
15000US060371375041,150,150,6,37,1,1885,1885,1756,13,0,46,0,0,70,0,"Block Group 1, Census Tract 1375.04, Los Angeles County, California",CA,null,null,137504
15000US060371380001,150,150,6,37,1,2297,2297,2043,33,21,106,0,8,86,0,"Block Group 1, Census Tract 1380, Los Angeles County, California",CA,null,null,138000
15000US060371380002,150,150,6,37,2,707,707,675,0,0,15,0,0,17,0,"Block Group 2, Census Tract 1380, Los Angeles County, California",CA,null,null,138000
15000US060371380003,150,150,6,37,3,1581,1581,1402,67,0,81,0,10,21,0,"Block Group 3, Census Tract 1380, Los Angeles County, California",CA,null,null,138000
15000US060371390011,150,150,6,37,1,1322,1322,776,73,0,230,0,152,91,0,"Block Group 1, Census Tract 1390.01, Los Angeles County, California",CA,null,null,139001
15000US060371390012,150,150,6,37,2,1901,1901,1585,66,0,153,0,33,64,0,"Block Group 2, Census Tract 1390.01, Los Angeles County, California",CA,null,null,139001
15000US060371390013,150,150,6,37,3,810,810,704,0,0,48,0,11,47,0,"Block Group 3, Census Tract 1390.01, Los Angeles County, California",CA,null,null,139001
15000US060371390014,150,150,6,37,4,874,874,605,37,0,78,0,59,95,0,"Block Group 4, Census Tract 1390.01, Los Angeles County, California",CA,null,null,139001
15000US060371392001,150,150,6,37,1,942,942,591,85,0,157,0,0,109,0,"Block Group 1, Census Tract 1392, Los Angeles County, California",CA,null,null,139200
15000US060371392002,150,150,6,37,2,1070,1070,1021,11,0,12,0,12,14,0,"Block Group 2, Census Tract 1392, Los Angeles County, California",CA,null,null,139200
15000US060371392003,150,150,6,37,3,3381,3381,2530,147,58,304,0,284,58,0,"Block Group 3, Census Tract 1392, Los Angeles County, California",CA,null,null,139200
15000US060371393011,150,150,6,37,1,1491,1491,1337,22,0,57,0,0,75,0,"Block Group 1, Census Tract 1393.01, Los Angeles County, California",CA,null,null,139301
15000US060371393012,150,150,6,37,2,724,724,695,0,0,14,0,0,15,0,"Block Group 2, Census Tract 1393.01, Los Angeles County, California",CA,null,null,139301
15000US060371393013,150,150,6,37,3,2849,2849,2409,49,0,117,0,234,40,0,"Block Group 3, Census Tract 1393.01, Los Angeles County, California",CA,null,null,139301
15000US060371393021,150,150,6,37,1,1964,1964,1046,170,40,150,0,381,177,0,"Block Group 1, Census Tract 1393.02, Los Angeles County, California",CA,null,null,139302
15000US060371393022,150,150,6,37,2,2219,2219,1369,338,0,265,0,134,113,0,"Block Group 2, Census Tract 1393.02, Los Angeles County, California",CA,null,null,139302
15000US060371393031,150,150,6,37,1,2703,2703,1483,164,10,344,0,499,203,0,"Block Group 1, Census Tract 1393.03, Los Angeles County, California",CA,null,null,139303
15000US060371393032,150,150,6,37,2,1910,1910,1260,32,0,84,29,439,66,0,"Block Group 2, Census Tract 1393.03, Los Angeles County, California",CA,null,null,139303
15000US060371394011,150,150,6,37,1,896,896,641,11,0,71,0,136,37,0,"Block Group 1, Census Tract 1394.01, Los Angeles County, California",CA,null,null,139401
15000US060371394012,150,150,6,37,2,2065,2065,1327,93,0,133,0,419,93,0,"Block Group 2, Census Tract 1394.01, Los Angeles County, California",CA,null,null,139401
15000US060371394021,150,150,6,37,1,1255,1255,1165,16,0,14,0,3,57,0,"Block Group 1, Census Tract 1394.02, Los Angeles County, California",CA,null,null,139402
15000US060371394022,150,150,6,37,2,1212,1212,1181,0,0,19,0,0,12,0,"Block Group 2, Census Tract 1394.02, Los Angeles County, California",CA,null,null,139402
15000US060371394023,150,150,6,37,3,738,738,688,11,0,23,0,6,10,0,"Block Group 3, Census Tract 1394.02, Los Angeles County, California",CA,null,null,139402
15000US060371395021,150,150,6,37,1,1688,1688,1587,9,0,48,0,0,44,0,"Block Group 1, Census Tract 1395.02, Los Angeles County, California",CA,null,null,139502
15000US060371395022,150,150,6,37,2,1165,1165,886,0,0,151,0,4,124,0,"Block Group 2, Census Tract 1395.02, Los Angeles County, California",CA,null,null,139502
15000US060371395031,150,150,6,37,1,3024,3024,2533,84,0,167,0,0,240,0,"Block Group 1, Census Tract 1395.03, Los Angeles County, California",CA,null,null,139503
15000US060371395032,150,150,6,37,2,2173,2173,1605,291,0,166,0,47,64,0,"Block Group 2, Census Tract 1395.03, Los Angeles County, California",CA,null,null,139503
15000US060371395041,150,150,6,37,1,2307,2307,2092,53,0,31,0,17,114,0,"Block Group 1, Census Tract 1395.04, Los Angeles County, California",CA,null,null,139504
15000US060371395042,150,150,6,37,2,1138,1138,985,30,0,33,0,18,72,0,"Block Group 2, Census Tract 1395.04, Los Angeles County, California",CA,null,null,139504
15000US060371396001,150,150,6,37,1,2504,2504,2285,86,0,71,0,0,62,0,"Block Group 1, Census Tract 1396, Los Angeles County, California",CA,null,null,139600
15000US060371396002,150,150,6,37,2,2627,2627,2290,165,0,47,0,0,125,0,"Block Group 2, Census Tract 1396, Los Angeles County, California",CA,null,null,139600
15000US060371397011,150,150,6,37,1,844,844,828,0,2,14,0,0,0,0,"Block Group 1, Census Tract 1397.01, Los Angeles County, California",CA,null,null,139701
15000US060371397012,150,150,6,37,2,1514,1514,1435,9,0,70,0,0,0,0,"Block Group 2, Census Tract 1397.01, Los Angeles County, California",CA,null,null,139701
15000US060371397013,150,150,6,37,3,1292,1292,1044,30,0,206,0,0,12,0,"Block Group 3, Census Tract 1397.01, Los Angeles County, California",CA,null,null,139701
15000US060371397014,150,150,6,37,4,898,898,872,0,0,26,0,0,0,0,"Block Group 4, Census Tract 1397.01, Los Angeles County, California",CA,null,null,139701
15000US060371397015,150,150,6,37,5,411,411,264,1,0,100,0,0,46,0,"Block Group 5, Census Tract 1397.01, Los Angeles County, California",CA,null,null,139701
15000US060371397021,150,150,6,37,1,933,933,849,0,0,84,0,0,0,0,"Block Group 1, Census Tract 1397.02, Los Angeles County, California",CA,null,null,139702
15000US060371397022,150,150,6,37,2,899,899,765,0,0,51,0,0,83,0,"Block Group 2, Census Tract 1397.02, Los Angeles County, California",CA,null,null,139702
15000US060371397023,150,150,6,37,3,1489,1489,1389,64,0,18,0,18,0,0,"Block Group 3, Census Tract 1397.02, Los Angeles County, California",CA,null,null,139702
15000US060371397024,150,150,6,37,4,2542,2542,2437,0,0,94,0,0,11,0,"Block Group 4, Census Tract 1397.02, Los Angeles County, California",CA,null,null,139702
15000US060371397031,150,150,6,37,1,2744,2744,2369,12,14,244,0,0,105,0,"Block Group 1, Census Tract 1397.03, Los Angeles County, California",CA,null,null,139703
15000US060371398011,150,150,6,37,1,3210,3210,2771,59,0,260,0,24,96,0,"Block Group 1, Census Tract 1398.01, Los Angeles County, California",CA,null,null,139801
15000US060371398021,150,150,6,37,1,3813,3813,3327,12,0,232,0,60,182,0,"Block Group 1, Census Tract 1398.02, Los Angeles County, California",CA,null,null,139802
15000US060371411011,150,150,6,37,1,1528,1528,1260,61,0,148,0,0,59,0,"Block Group 1, Census Tract 1411.01, Los Angeles County, California",CA,null,null,141101
15000US060371411012,150,150,6,37,2,2803,2803,2364,61,8,210,0,106,54,0,"Block Group 2, Census Tract 1411.01, Los Angeles County, California",CA,null,null,141101
15000US060371411021,150,150,6,37,1,790,790,502,116,0,96,0,51,25,0,"Block Group 1, Census Tract 1411.02, Los Angeles County, California",CA,null,null,141102
15000US060371411022,150,150,6,37,2,2257,2257,1863,56,0,294,0,14,30,0,"Block Group 2, Census Tract 1411.02, Los Angeles County, California",CA,null,null,141102
15000US060371412011,150,150,6,37,1,1713,1713,1284,105,0,93,0,43,188,0,"Block Group 1, Census Tract 1412.01, Los Angeles County, California",CA,null,null,141201
15000US060371412012,150,150,6,37,2,1247,1247,971,18,30,128,0,18,82,0,"Block Group 2, Census Tract 1412.01, Los Angeles County, California",CA,null,null,141201
15000US060371412013,150,150,6,37,3,805,805,732,19,6,32,0,0,16,0,"Block Group 3, Census Tract 1412.01, Los Angeles County, California",CA,null,null,141201
15000US060371412021,150,150,6,37,1,987,987,974,0,0,0,0,0,13,0,"Block Group 1, Census Tract 1412.02, Los Angeles County, California",CA,null,null,141202
15000US060371412022,150,150,6,37,2,1274,1274,1008,26,0,79,54,30,77,0,"Block Group 2, Census Tract 1412.02, Los Angeles County, California",CA,null,null,141202
15000US060371412023,150,150,6,37,3,497,497,391,25,0,0,0,0,81,0,"Block Group 3, Census Tract 1412.02, Los Angeles County, California",CA,null,null,141202
15000US060371413021,150,150,6,37,1,1346,1346,724,245,0,260,0,0,117,0,"Block Group 1, Census Tract 1413.02, Los Angeles County, California",CA,null,null,141302
15000US060371413022,150,150,6,37,2,1214,1214,1073,50,0,44,11,23,13,0,"Block Group 2, Census Tract 1413.02, Los Angeles County, California",CA,null,null,141302
15000US060371413023,150,150,6,37,3,3109,3109,2394,142,0,429,0,39,105,0,"Block Group 3, Census Tract 1413.02, Los Angeles County, California",CA,null,null,141302
15000US060371413031,150,150,6,37,1,3359,3359,2773,30,7,219,0,22,308,0,"Block Group 1, Census Tract 1413.03, Los Angeles County, California",CA,null,null,141303
15000US060371413041,150,150,6,37,1,2112,2112,1646,133,0,132,0,0,201,0,"Block Group 1, Census Tract 1413.04, Los Angeles County, California",CA,null,null,141304
15000US060371413042,150,150,6,37,2,1026,1026,853,40,0,21,0,0,112,0,"Block Group 2, Census Tract 1413.04, Los Angeles County, California",CA,null,null,141304
15000US060371414001,150,150,6,37,1,1324,1324,1147,4,0,108,0,28,37,0,"Block Group 1, Census Tract 1414, Los Angeles County, California",CA,null,null,141400
15000US060371414002,150,150,6,37,2,1294,1294,1044,35,0,6,0,56,153,0,"Block Group 2, Census Tract 1414, Los Angeles County, California",CA,null,null,141400
15000US060371414003,150,150,6,37,3,1882,1882,1590,0,0,255,0,10,27,0,"Block Group 3, Census Tract 1414, Los Angeles County, California",CA,null,null,141400
15000US060371415001,150,150,6,37,1,3066,3066,2658,0,0,300,0,100,8,0,"Block Group 1, Census Tract 1415, Los Angeles County, California",CA,null,null,141500
15000US060371416001,150,150,6,37,1,1776,1776,1534,110,0,109,0,0,23,0,"Block Group 1, Census Tract 1416, Los Angeles County, California",CA,null,null,141600
15000US060371416002,150,150,6,37,2,817,817,771,0,0,9,0,0,37,0,"Block Group 2, Census Tract 1416, Los Angeles County, California",CA,null,null,141600
15000US060371416003,150,150,6,37,3,1109,1109,954,69,0,77,0,0,9,0,"Block Group 3, Census Tract 1416, Los Angeles County, California",CA,null,null,141600
15000US060371417001,150,150,6,37,1,738,738,671,0,0,20,25,0,22,0,"Block Group 1, Census Tract 1417, Los Angeles County, California",CA,null,null,141700
15000US060371417002,150,150,6,37,2,1939,1939,1684,39,12,56,0,10,138,0,"Block Group 2, Census Tract 1417, Los Angeles County, California",CA,null,null,141700
15000US060371417003,150,150,6,37,3,520,520,466,0,0,54,0,0,0,0,"Block Group 3, Census Tract 1417, Los Angeles County, California",CA,null,null,141700
15000US060371431001,150,150,6,37,1,935,935,864,47,0,0,0,0,24,0,"Block Group 1, Census Tract 1431, Los Angeles County, California",CA,null,null,143100
15000US060371431002,150,150,6,37,2,960,960,834,35,0,0,78,0,13,0,"Block Group 2, Census Tract 1431, Los Angeles County, California",CA,null,null,143100
15000US060371431003,150,150,6,37,3,2354,2354,1897,141,0,194,0,33,89,0,"Block Group 3, Census Tract 1431, Los Angeles County, California",CA,null,null,143100
15000US060371432001,150,150,6,37,1,1855,1855,1392,133,0,123,0,68,139,0,"Block Group 1, Census Tract 1432, Los Angeles County, California",CA,null,null,143200
15000US060371432002,150,150,6,37,2,1313,1313,783,74,0,143,0,235,78,0,"Block Group 2, Census Tract 1432, Los Angeles County, California",CA,null,null,143200
15000US060371432003,150,150,6,37,3,891,891,736,22,0,29,0,104,0,0,"Block Group 3, Census Tract 1432, Los Angeles County, California",CA,null,null,143200
15000US060371433001,150,150,6,37,1,743,743,675,0,0,11,0,18,39,0,"Block Group 1, Census Tract 1433, Los Angeles County, California",CA,null,null,143300
15000US060371433002,150,150,6,37,2,2336,2336,1657,482,0,119,0,67,11,0,"Block Group 2, Census Tract 1433, Los Angeles County, California",CA,null,null,143300
15000US060371433003,150,150,6,37,3,1277,1277,989,0,0,249,0,39,0,0,"Block Group 3, Census Tract 1433, Los Angeles County, California",CA,null,null,143300
15000US060371433004,150,150,6,37,4,807,807,544,86,0,18,0,0,159,0,"Block Group 4, Census Tract 1433, Los Angeles County, California",CA,null,null,143300
15000US060371433005,150,150,6,37,5,1140,1140,967,37,0,100,0,0,36,0,"Block Group 5, Census Tract 1433, Los Angeles County, California",CA,null,null,143300
15000US060371434001,150,150,6,37,1,1461,1461,1365,32,0,29,0,26,9,0,"Block Group 1, Census Tract 1434, Los Angeles County, California",CA,null,null,143400
15000US060371434002,150,150,6,37,2,2132,2132,1786,100,0,113,0,12,121,0,"Block Group 2, Census Tract 1434, Los Angeles County, California",CA,null,null,143400
15000US060371434003,150,150,6,37,3,1109,1109,697,60,0,239,0,0,113,0,"Block Group 3, Census Tract 1434, Los Angeles County, California",CA,null,null,143400
15000US060371434004,150,150,6,37,4,1700,1700,1387,119,0,0,0,76,118,0,"Block Group 4, Census Tract 1434, Los Angeles County, California",CA,null,null,143400
15000US060371435001,150,150,6,37,1,888,888,783,0,60,17,0,0,28,0,"Block Group 1, Census Tract 1435, Los Angeles County, California",CA,null,null,143500
15000US060371435002,150,150,6,37,2,1067,1067,1010,7,0,40,0,0,10,0,"Block Group 2, Census Tract 1435, Los Angeles County, California",CA,null,null,143500
15000US060371435003,150,150,6,37,3,1354,1354,1134,127,0,54,0,0,39,0,"Block Group 3, Census Tract 1435, Los Angeles County, California",CA,null,null,143500
15000US060371435004,150,150,6,37,4,1180,1180,995,60,0,64,0,0,61,0,"Block Group 4, Census Tract 1435, Los Angeles County, California",CA,null,null,143500
15000US060371436021,150,150,6,37,1,853,853,806,15,0,0,0,0,32,0,"Block Group 1, Census Tract 1436.02, Los Angeles County, California",CA,null,null,143602
15000US060371436022,150,150,6,37,2,1726,1726,1299,130,15,172,0,19,91,0,"Block Group 2, Census Tract 1436.02, Los Angeles County, California",CA,null,null,143602
15000US060371436023,150,150,6,37,3,1589,1589,1285,37,0,98,0,34,135,0,"Block Group 3, Census Tract 1436.02, Los Angeles County, California",CA,null,null,143602
15000US060371436031,150,150,6,37,1,2223,2223,1608,178,0,209,0,122,106,0,"Block Group 1, Census Tract 1436.03, Los Angeles County, California",CA,null,null,143603
15000US060371436041,150,150,6,37,1,967,967,780,58,0,83,0,19,27,0,"Block Group 1, Census Tract 1436.04, Los Angeles County, California",CA,null,null,143604
15000US060371436042,150,150,6,37,2,2056,2056,1349,278,0,318,10,16,85,0,"Block Group 2, Census Tract 1436.04, Los Angeles County, California",CA,null,null,143604
15000US060371437001,150,150,6,37,1,2447,2447,1916,147,0,189,0,79,116,0,"Block Group 1, Census Tract 1437, Los Angeles County, California",CA,null,null,143700
15000US060371437002,150,150,6,37,2,1260,1260,1166,14,11,17,0,0,52,0,"Block Group 2, Census Tract 1437, Los Angeles County, California",CA,null,null,143700
15000US060371438001,150,150,6,37,1,723,723,427,24,0,201,0,16,55,0,"Block Group 1, Census Tract 1438, Los Angeles County, California",CA,null,null,143800
15000US060371438002,150,150,6,37,2,1133,1133,996,0,0,90,0,21,26,0,"Block Group 2, Census Tract 1438, Los Angeles County, California",CA,null,null,143800
15000US060371438003,150,150,6,37,3,2088,2088,1841,102,0,96,0,17,32,0,"Block Group 3, Census Tract 1438, Los Angeles County, California",CA,null,null,143800
15000US060371438004,150,150,6,37,4,1170,1170,1004,106,12,32,0,16,0,0,"Block Group 4, Census Tract 1438, Los Angeles County, California",CA,null,null,143800
15000US060371439011,150,150,6,37,1,2848,2848,2562,15,0,197,0,0,74,0,"Block Group 1, Census Tract 1439.01, Los Angeles County, California",CA,null,null,143901
15000US060371439012,150,150,6,37,2,1154,1154,1056,7,9,72,0,0,10,0,"Block Group 2, Census Tract 1439.01, Los Angeles County, California",CA,null,null,143901
15000US060371439021,150,150,6,37,1,1335,1335,1224,34,0,20,6,25,26,0,"Block Group 1, Census Tract 1439.02, Los Angeles County, California",CA,null,null,143902
15000US060371439022,150,150,6,37,2,1370,1370,1098,88,5,0,0,11,168,0,"Block Group 2, Census Tract 1439.02, Los Angeles County, California",CA,null,null,143902
15000US060371810001,150,150,6,37,1,776,776,621,0,0,78,0,77,0,0,"Block Group 1, Census Tract 1810, Los Angeles County, California",CA,null,null,181000
