GEOID,SUMLEVEL,ST,COUNTY,BLKGRP,Total,Male,MaleUnder5Yrs,Male5to9Yrs,Male10to14Yrs,Male15to17Yrs,Male18to19Yrs,Male20Yrs,Male21Yrs,Male22to24Yrs,Male25to29Yrs,Male30to34Yrs,Male35to39Yrs,Male40to44Yrs,Male45to49Yrs,Male50to54Yrs,Male55to59Yrs,Male60to61Yrs,Male62to64Yrs,Male65to66Yrs,Male67to69Yrs,Male70to74Yrs,Male75to79Yrs,Male80to84Yrs,Male85YrsOrOver,Female,FemaleUnder5Yrs,Female5to9Yrs,Female10to14Yrs,Female15to17Yrs,Female18to19Yrs,Female20Yrs,Female21Yrs,Female22to24Yrs,Female25to29Yrs,Female30to34Yrs,Female35to39Yrs,Female40to44Yrs,Female45to49Yrs,Female50to54Yrs,Female55to59Yrs,Female60to61Yrs,Female62to64Yrs,Female65to66Yrs,Female67to69Yrs,Female70to74Yrs,Female75to79Yrs,Female80to84Yrs,Female85YrsOrOver,COMPONENT,TRACT
15000US060374802021,150,6,37,1,802,327,28,34,5,0,6,11,0,16,0,19,20,47,76,21,7,4,0,0,15,11,7,0,0,475,35,45,26,0,27,13,0,26,0,0,48,33,42,33,40,0,33,6,9,13,23,12,11,0,480202
15000US060374802022,150,6,37,2,1063,498,7,36,22,16,0,0,0,13,0,6,55,40,48,27,20,46,33,5,5,42,56,21,0,565,23,25,31,43,9,5,0,5,26,0,52,49,33,77,39,10,23,31,15,31,11,22,5,0,480202
15000US060374802023,150,6,37,3,784,372,25,72,18,11,0,0,0,4,7,32,23,39,10,11,16,13,10,9,12,21,21,18,0,412,29,25,12,13,0,0,0,5,39,0,29,67,10,37,49,6,0,36,6,18,25,0,6,0,480202
15000US060374803021,150,6,37,1,1290,579,46,39,15,65,7,45,18,64,24,6,18,4,46,34,59,20,0,15,0,10,19,17,8,711,7,0,22,51,60,0,3,27,12,59,47,108,34,134,35,0,8,14,19,0,17,54,0,0,480302
15000US060374803022,150,6,37,2,1393,721,21,25,64,0,20,0,0,34,122,96,58,31,53,35,22,24,38,40,0,7,9,15,7,672,46,24,44,16,0,0,31,20,76,127,33,0,34,48,52,9,44,8,7,37,0,8,8,0,480302
15000US060374803023,150,6,37,3,1764,882,36,58,51,50,19,0,11,91,99,41,30,25,52,59,64,23,14,24,61,44,16,8,6,882,91,34,24,0,18,0,0,15,79,59,41,101,23,39,70,16,37,10,54,40,65,9,57,0,480302
15000US060374803031,150,6,37,1,1392,734,84,42,7,30,18,0,0,13,98,148,25,82,74,53,40,0,9,0,11,0,0,0,0,658,120,37,0,40,0,0,0,37,56,129,11,0,43,24,13,20,28,0,0,17,0,13,70,0,480303
15000US060374803032,150,6,37,2,2861,1433,74,77,60,56,36,30,18,134,183,30,116,136,93,81,90,17,93,24,0,54,20,11,0,1428,26,93,42,5,33,25,0,51,153,148,114,103,140,106,147,0,68,23,52,32,46,21,0,0,480303
15000US060374803041,150,6,37,1,2186,1176,148,0,46,103,84,21,13,131,80,68,9,72,137,17,93,31,45,15,0,49,1,9,4,1010,35,0,16,0,29,0,0,57,158,75,9,101,122,67,76,27,31,12,22,74,58,20,21,0,480304
15000US060374803042,150,6,37,2,1243,524,73,37,17,0,15,0,0,33,21,149,27,37,49,13,53,0,0,0,0,0,0,0,0,719,17,26,9,0,10,50,0,18,58,163,16,65,29,27,84,39,32,14,0,16,0,0,46,0,480304
15000US060374803043,150,6,37,3,809,402,0,16,38,0,11,0,0,40,60,64,34,1,6,37,13,28,0,0,23,0,0,31,0,407,13,0,0,0,0,12,0,12,58,52,30,0,41,41,42,0,16,0,0,15,37,23,15,0,480304
15000US060374804001,150,6,37,1,837,391,40,6,0,0,0,19,0,0,0,19,0,54,10,34,51,0,0,39,0,42,41,36,0,446,23,0,23,17,0,0,0,0,31,37,24,0,0,69,0,23,21,71,33,21,23,18,12,0,480400
15000US060374804002,150,6,37,2,2671,1054,58,122,18,153,0,0,24,0,120,95,56,55,58,68,64,39,36,0,19,34,19,0,16,1617,130,84,67,22,100,0,0,0,35,139,97,200,55,119,158,33,55,36,35,17,27,10,198,0,480400
15000US060374804003,150,6,37,3,2046,988,127,0,88,33,18,0,62,80,51,14,41,83,49,80,51,30,26,0,19,39,27,70,0,1058,40,48,20,26,0,28,0,187,225,13,76,48,101,68,25,57,27,0,25,44,0,0,0,0,480400
15000US060374805001,150,6,37,1,1583,759,13,25,102,57,16,0,15,36,20,70,12,31,129,54,51,0,80,12,0,27,0,9,0,824,0,34,27,150,5,0,0,15,27,111,35,78,104,34,64,63,12,12,31,14,8,0,0,0,480500
15000US060374805002,150,6,37,2,1683,724,50,50,23,32,16,0,0,0,53,30,87,51,69,20,0,26,9,51,30,47,22,57,1,959,18,137,55,75,0,0,0,31,29,70,128,99,107,37,36,10,26,34,12,0,26,0,29,0,480500
15000US060374805003,150,6,37,3,1057,631,0,38,36,108,32,19,0,23,28,23,0,0,108,51,102,0,13,0,38,0,12,0,0,426,24,17,0,25,0,24,0,0,0,0,0,30,73,56,66,17,27,23,13,0,0,0,31,0,480500
15000US060374805004,150,6,37,4,1101,434,10,22,26,42,0,0,0,26,65,52,23,12,11,31,39,0,0,13,16,46,0,0,0,667,23,66,34,31,15,0,0,0,78,13,119,0,66,0,70,16,0,32,13,31,25,15,20,0,480500
15000US060374806001,150,6,37,1,1380,720,43,46,48,68,14,0,0,0,49,104,20,111,29,32,78,0,0,25,13,30,0,0,10,660,0,131,31,0,14,0,0,0,73,42,37,82,70,11,51,0,24,12,11,32,39,0,0,0,480600
15000US060374806002,150,6,37,2,866,552,121,35,29,14,0,0,0,57,59,80,61,0,13,0,12,0,50,0,0,0,10,11,0,314,0,0,27,0,0,0,0,0,102,14,51,13,0,13,0,22,49,0,12,11,0,0,0,0,480600
15000US060374806003,150,6,37,3,1053,548,0,20,57,0,10,28,0,21,32,39,4,46,109,28,3,14,13,3,12,30,58,13,8,505,14,49,41,16,0,0,0,0,45,37,14,79,38,42,15,14,40,0,19,19,13,3,7,0,480600
15000US060374806004,150,6,37,4,2919,1337,60,110,78,57,0,0,0,12,0,149,206,120,130,72,107,69,101,0,0,0,48,0,18,1582,137,32,126,32,11,34,56,82,164,150,170,168,103,97,28,42,30,13,15,26,15,26,25,0,480600
15000US060374806005,150,6,37,5,585,332,0,18,26,14,0,0,0,13,16,106,15,32,36,13,18,0,0,0,13,0,12,0,0,253,0,0,30,11,15,0,0,0,34,15,16,62,0,25,24,0,0,0,0,11,0,0,10,0,480600
15000US060374806006,150,6,37,6,775,447,32,15,49,32,20,18,0,14,20,66,17,37,33,12,46,14,0,0,9,0,0,13,0,328,0,42,33,0,0,0,0,0,0,19,17,70,30,27,27,37,10,0,16,0,0,0,0,0,480600
15000US060374807021,150,6,37,1,2028,1006,21,79,99,9,0,20,51,58,17,52,39,81,81,119,50,10,28,15,17,31,87,18,24,1022,50,78,76,78,17,0,7,0,8,50,20,102,66,135,22,34,15,48,18,66,95,0,37,0,480702
15000US060374807022,150,6,37,2,2727,1205,72,109,50,19,13,0,24,48,24,88,84,140,59,147,76,31,67,32,29,15,70,1,7,1522,83,117,114,53,7,10,6,21,122,100,148,117,101,56,195,26,78,7,16,17,36,48,44,0,480702
15000US060374807031,150,6,37,1,1016,424,12,9,56,0,0,0,0,17,57,33,16,29,64,43,18,9,17,0,18,0,26,0,0,592,77,45,71,32,0,0,10,0,45,51,21,40,39,53,40,16,0,11,0,18,14,0,9,0,480703
15000US060374807032,150,6,37,2,619,254,37,24,0,0,0,0,0,19,24,10,41,10,8,26,0,0,12,0,18,11,14,0,0,365,14,30,0,0,0,0,18,14,13,9,15,41,44,58,34,0,8,0,18,49,0,0,0,0,480703
15000US060374807033,150,6,37,3,1570,754,40,73,50,30,0,8,41,45,25,9,37,100,53,40,73,17,77,11,15,0,10,0,0,816,47,52,46,9,13,0,0,19,25,33,41,92,68,87,99,43,57,22,17,10,0,36,0,0,480703
15000US060374807041,150,6,37,1,1935,822,80,8,64,75,33,44,0,0,28,106,32,28,97,90,20,36,21,7,16,37,0,0,0,1113,36,55,55,48,0,0,0,89,94,180,60,77,47,104,66,41,46,15,12,41,11,5,31,0,480704
15000US060374807042,150,6,37,2,2850,1354,58,85,153,143,31,13,12,23,95,84,33,187,81,90,113,10,22,21,26,18,21,35,0,1496,67,90,77,49,6,24,27,28,135,125,133,155,116,168,78,14,37,33,24,45,45,10,10,0,480704
15000US060374808021,150,6,37,1,781,389,24,24,23,10,22,0,0,21,27,9,45,84,10,9,41,0,0,7,24,0,9,0,0,392,8,56,0,32,10,0,0,8,17,39,35,23,18,22,44,0,9,0,18,16,18,0,19,0,480802
15000US060374808022,150,6,37,2,2383,1144,25,90,24,52,51,24,32,29,42,99,46,157,74,77,71,15,21,59,64,46,0,46,0,1239,32,40,29,22,55,9,0,86,108,115,94,97,89,63,27,85,35,29,75,48,39,29,33,0,480802
15000US060374808031,150,6,37,1,720,355,12,11,0,33,0,0,0,27,55,9,0,71,0,46,39,39,0,0,13,0,0,0,0,365,30,0,37,23,8,0,0,0,30,37,20,0,40,70,24,7,16,0,12,0,0,0,11,0,480803
15000US060374808032,150,6,37,2,1229,688,44,15,8,51,21,8,15,0,39,109,63,41,81,77,60,0,0,18,0,38,0,0,0,541,14,38,13,30,28,0,12,8,47,44,28,22,13,98,46,0,18,12,30,0,9,0,31,0,480803
15000US060374808033,150,6,37,3,846,390,18,0,46,39,0,0,0,11,17,17,35,24,40,38,54,0,7,0,18,13,0,0,13,456,10,51,0,14,0,0,16,15,19,24,14,25,44,14,30,6,33,33,35,23,23,0,27,0,480803
15000US060374808034,150,6,37,4,750,380,37,0,17,0,0,0,18,0,21,32,7,22,35,39,64,0,17,22,12,11,14,0,12,370,0,34,17,0,0,0,0,17,5,25,17,4,24,67,23,9,29,0,16,0,13,0,70,0,480803
15000US060374808041,150,6,37,1,3191,1493,107,37,24,30,35,47,65,204,139,78,50,228,73,79,82,0,48,41,25,21,36,7,37,1698,88,162,128,32,52,0,22,77,109,119,141,196,152,91,78,18,68,21,45,42,29,0,28,0,480804
15000US060374808042,150,6,37,2,2469,1187,82,90,102,22,16,0,0,28,60,178,138,72,51,194,81,11,17,0,0,13,13,9,10,1282,49,78,56,93,55,62,10,40,65,123,171,70,94,89,90,21,8,0,17,24,40,0,27,0,480804
15000US060374809011,150,6,37,1,3014,1415,33,117,63,53,9,10,16,131,171,119,58,71,151,75,73,88,39,14,43,35,41,3,2,1599,40,98,102,67,60,14,0,51,188,76,66,125,74,189,114,89,78,17,13,59,12,0,67,0,480901
15000US060374809012,150,6,37,2,1336,663,28,47,92,10,22,25,15,0,58,24,88,64,25,77,18,0,20,0,0,9,0,12,29,673,57,54,10,0,23,0,0,63,52,28,97,41,69,35,76,0,0,31,7,0,11,14,5,0,480901
15000US060374809021,150,6,37,1,2506,1245,109,74,108,118,13,7,23,102,112,79,114,44,139,61,61,16,19,0,14,0,11,10,11,1261,117,7,36,11,6,11,12,108,142,125,94,132,103,88,45,62,64,9,14,0,42,21,12,0,480902
15000US060374809022,150,6,37,2,1302,757,16,0,118,9,41,9,4,0,30,84,82,108,96,0,39,29,19,0,32,20,11,10,0,545,6,15,0,45,0,21,0,6,29,27,25,43,90,76,36,29,14,19,33,21,10,0,0,0,480902
15000US060374809031,150,6,37,1,2904,1540,95,38,123,60,26,0,0,92,88,181,85,83,66,211,90,26,35,29,11,19,50,91,41,1364,16,31,35,57,15,0,20,16,59,163,60,122,101,190,78,65,57,53,32,22,55,68,49,0,480903
15000US060374810011,150,6,37,1,818,366,0,11,0,0,9,37,10,53,42,5,11,46,53,0,27,0,0,0,0,31,0,16,15,452,70,0,34,0,0,0,0,0,143,0,0,0,66,38,9,8,10,0,0,0,21,32,21,0,481001
15000US060374810012,150,6,37,2,1680,811,10,27,61,15,16,22,0,72,9,56,41,45,33,60,110,3,22,0,43,35,30,33,68,869,15,11,19,0,0,0,0,8,46,88,34,18,96,59,47,52,19,0,9,39,55,94,160,0,481001
15000US060374810013,150,6,37,3,1671,671,55,59,33,17,0,37,10,27,31,118,11,20,70,9,35,22,19,44,11,10,22,0,11,1000,95,61,101,12,33,16,41,52,126,25,39,93,18,55,85,11,59,12,0,0,0,32,34,0,481001
15000US060374810021,150,6,37,1,2162,1227,134,72,31,70,15,0,27,0,54,250,33,143,114,86,24,8,72,42,9,20,0,23,0,935,72,8,70,50,0,21,0,0,19,167,96,31,112,36,27,52,31,20,17,75,0,0,31,0,481002
15000US060374810022,150,6,37,2,2863,1392,60,173,78,24,109,17,21,87,34,125,97,61,35,141,118,26,8,24,9,46,0,36,63,1471,71,52,23,38,52,107,0,60,43,207,129,79,66,184,145,9,33,63,0,18,0,0,92,0,481002
15000US060374810023,150,6,37,3,649,311,0,13,13,12,13,9,0,0,44,65,0,0,53,38,11,12,0,0,0,0,0,10,18,338,17,12,10,11,9,0,0,12,28,26,15,20,30,24,25,0,0,0,0,55,0,12,32,0,481002
15000US060374811011,150,6,37,1,1687,835,19,33,104,0,6,27,0,20,114,57,136,25,108,30,50,15,18,9,0,29,23,4,8,852,18,30,25,35,20,8,0,56,95,162,57,21,62,43,43,9,12,2,12,31,22,30,59,0,481101
15000US060374811012,150,6,37,2,2399,1240,46,54,42,0,18,31,0,213,129,26,85,92,130,141,53,33,7,12,26,29,44,0,29,1159,47,35,73,73,0,0,20,57,61,44,72,136,49,74,111,24,10,0,32,70,23,71,77,0,481101
15000US060374811021,150,6,37,1,1301,546,6,38,20,53,9,0,21,9,50,49,84,37,15,85,11,14,0,8,12,9,7,9,0,755,48,40,17,22,14,9,0,26,121,49,36,45,85,72,47,0,25,40,0,26,25,0,8,0,481102
15000US060374811022,150,6,37,2,728,324,31,5,0,21,0,0,0,25,37,80,0,12,34,25,37,10,0,7,0,0,0,0,0,404,0,29,69,61,0,0,0,43,41,0,40,22,18,24,0,0,7,0,0,0,0,50,0,0,481102
15000US060374811023,150,6,37,3,1507,594,28,0,54,0,0,13,16,0,120,129,45,53,10,73,10,0,9,0,0,27,0,0,7,913,10,101,37,0,44,0,25,86,81,85,50,59,73,80,49,0,9,12,26,25,23,32,6,0,481102
15000US060374811031,150,6,37,1,1295,653,34,0,9,107,0,0,7,1,29,7,21,15,123,74,8,18,11,0,18,76,74,8,13,642,0,23,30,30,35,33,15,60,31,33,54,53,15,47,33,15,0,22,24,41,0,21,27,0,481103
15000US060374811032,150,6,37,2,649,331,6,41,29,0,0,0,10,35,20,33,7,7,8,50,9,7,23,0,7,17,0,13,9,318,12,11,33,0,0,8,0,7,26,29,0,7,49,44,23,0,26,0,7,7,6,23,0,0,481103
15000US060374811033,150,6,37,3,1365,596,45,20,17,0,0,9,0,64,61,50,52,60,99,20,0,30,22,10,0,10,0,9,18,769,60,62,18,36,10,13,0,14,94,35,52,36,38,67,66,54,25,0,34,6,16,25,8,0,481103
15000US060374811034,150,6,37,4,889,461,0,33,11,0,20,0,0,29,14,116,18,22,14,55,87,0,8,0,9,0,0,0,25,428,17,0,66,29,0,15,0,38,12,12,37,10,12,86,52,0,0,0,0,0,13,8,21,0,481103
15000US060374811035,150,6,37,5,705,308,7,12,15,7,0,0,0,0,26,13,57,9,19,29,15,19,7,16,11,15,0,8,23,397,25,36,24,12,0,0,0,0,21,23,31,20,19,38,34,26,7,0,19,9,9,16,28,0,481103
15000US060374812011,150,6,37,1,758,365,17,14,8,11,6,0,6,19,10,37,0,64,44,19,27,14,33,0,0,0,9,13,14,393,16,24,0,9,0,0,0,27,20,63,0,14,21,69,72,8,13,0,0,0,20,0,17,0,481201
15000US060374812012,150,6,37,2,1749,864,50,51,28,63,36,0,0,37,118,73,49,16,72,76,37,24,21,9,21,37,15,22,9,885,35,14,45,47,7,39,18,37,84,83,34,98,37,104,34,13,33,8,43,42,15,0,15,0,481201
15000US060374812013,150,6,37,3,1133,530,10,9,50,8,15,13,0,0,14,103,74,45,26,31,43,14,10,18,18,8,7,8,6,603,43,46,18,15,12,8,0,0,47,60,70,49,47,38,49,0,32,9,16,14,11,11,8,0,481201
15000US060374812021,150,6,37,1,2482,1243,64,65,109,46,58,23,0,37,33,136,66,122,97,207,17,31,37,12,10,11,49,6,7,1239,12,96,67,14,19,0,10,66,74,113,64,166,108,114,56,12,51,23,20,36,79,39,0,0,481202
15000US060374812022,150,6,37,2,1599,809,13,42,75,27,32,0,0,27,100,62,7,41,86,115,119,13,12,0,0,0,16,0,22,790,20,31,83,0,6,0,7,85,35,6,59,87,77,111,47,0,0,15,23,25,8,24,41,0,481202
15000US060374812023,150,6,37,3,1173,530,42,84,20,32,23,0,7,17,14,10,40,40,36,11,67,40,9,8,25,0,0,5,0,643,29,36,14,0,0,7,11,47,75,47,35,64,0,54,86,31,57,15,0,8,8,5,14,0,481202
15000US060374813001,150,6,37,1,1832,894,22,54,67,57,0,0,9,41,53,38,75,98,71,57,70,24,38,4,34,50,3,29,0,938,36,27,102,8,16,26,0,11,57,23,129,21,74,107,61,30,13,44,36,9,37,43,28,0,481300
15000US060374813002,150,6,37,2,1597,843,37,34,27,35,46,27,11,112,68,10,47,47,20,109,74,0,19,19,21,32,7,12,29,754,41,16,24,46,0,0,13,14,37,55,32,51,22,127,65,42,28,6,14,54,13,31,23,0,481300
15000US060374814011,150,6,37,1,3192,1597,59,88,101,70,37,35,0,28,145,89,54,144,205,75,167,80,15,10,25,71,20,57,22,1595,7,94,52,56,58,28,0,16,82,77,143,238,176,112,173,0,73,21,80,38,43,28,0,0,481401
15000US060374814012,150,6,37,2,1847,903,7,13,78,66,14,0,0,17,28,20,100,86,27,118,22,37,110,59,25,19,39,18,0,944,0,19,72,25,24,0,3,6,80,28,7,81,79,162,21,36,94,56,20,108,0,23,0,0,481401
15000US060374814013,150,6,37,3,1093,546,4,62,33,23,38,0,22,37,44,29,13,76,69,47,19,0,30,0,0,0,0,0,0,547,56,4,45,16,0,9,0,6,20,26,91,82,9,50,57,15,10,6,16,5,4,10,10,0,481401
15000US060374814021,150,6,37,1,713,300,0,0,0,0,48,0,0,0,0,11,9,43,0,54,27,28,0,41,24,0,0,0,15,413,7,29,0,53,0,0,0,12,6,49,29,27,15,50,12,15,28,34,16,0,0,0,31,0,481402
15000US060374814022,150,6,37,2,2395,1185,37,80,18,34,33,0,44,14,34,136,43,156,128,89,70,70,85,0,46,28,26,0,14,1210,37,31,62,21,27,29,0,14,120,90,133,101,100,176,43,24,40,47,0,45,15,31,24,0,481402
15000US060374814023,150,6,37,3,1406,659,54,19,7,69,16,0,11,30,43,0,43,85,99,57,72,0,24,0,0,0,19,0,11,747,19,10,67,9,0,11,56,31,27,0,141,48,32,54,80,0,33,18,0,34,21,0,56,0,481402
15000US060374814024,150,6,37,4,419,236,17,5,0,0,0,0,0,0,18,20,20,6,20,21,14,13,12,0,0,15,47,8,0,183,0,0,0,0,0,0,0,0,6,0,0,12,0,34,12,0,6,0,0,14,55,44,0,0,481402
15000US060374814025,150,6,37,5,1463,698,0,27,8,11,9,0,44,0,119,88,42,16,71,77,93,15,54,1,1,0,0,22,0,765,44,0,0,56,15,12,55,47,103,57,15,26,37,119,71,26,1,14,0,34,0,0,33,0,481402
15000US060374814026,150,6,37,6,808,407,27,10,33,51,0,0,17,59,0,12,25,50,0,29,15,0,0,20,0,45,14,0,0,401,11,18,18,15,0,0,0,17,0,51,24,31,18,13,110,0,0,20,0,37,0,0,18,0,481402
15000US060374815001,150,6,37,1,972,406,33,51,0,0,0,0,0,8,0,0,26,21,15,26,38,16,8,22,0,22,13,65,42,566,17,32,23,12,17,0,0,7,21,22,26,46,22,12,27,56,0,10,38,70,25,11,72,0,481500
15000US060374815002,150,6,37,2,712,326,0,36,0,37,0,0,0,9,15,0,15,40,46,13,30,15,20,4,0,0,7,27,12,386,24,44,38,11,0,0,0,4,0,0,33,66,42,12,41,9,32,0,0,15,7,8,0,0,481500
15000US060374815003,150,6,37,3,1786,945,23,54,9,28,8,12,52,33,82,84,74,63,63,92,73,31,33,8,10,33,30,20,30,841,12,0,10,41,13,0,0,16,164,33,86,14,42,50,65,61,8,0,19,44,46,98,19,0,481500
15000US060374815004,150,6,37,4,782,390,10,12,13,23,14,36,15,0,53,0,9,36,46,42,30,11,28,0,0,12,0,0,0,392,12,12,38,55,17,0,10,0,20,0,9,56,49,6,11,16,0,0,12,42,9,0,18,0,481500
15000US060374816031,150,6,37,1,2666,1291,53,35,20,27,46,18,12,110,157,156,92,61,98,118,89,22,20,0,0,101,0,35,21,1375,83,49,42,36,6,13,32,115,74,113,60,96,160,158,136,15,16,39,17,42,20,21,32,0,481603
15000US060374816032,150,6,37,2,1208,497,56,10,39,34,0,8,16,0,19,7,17,75,5,59,58,7,4,23,0,12,16,32,0,711,11,46,16,19,48,0,15,96,17,18,63,49,48,81,55,35,12,0,14,0,46,22,0,0,481603
15000US060374816041,150,6,37,1,880,369,0,23,8,0,7,24,9,10,44,22,15,16,18,24,17,49,17,37,0,0,18,0,11,511,0,20,0,29,28,11,0,31,64,21,38,23,33,14,65,45,18,0,0,18,10,43,0,0,481604
15000US060374816042,150,6,37,2,3027,1512,145,0,44,143,30,0,118,26,156,165,60,83,57,114,148,64,37,27,26,31,14,24,0,1515,28,25,118,19,10,8,18,112,180,160,35,126,142,176,97,44,62,18,0,28,28,64,17,0,481604
15000US060374816051,150,6,37,1,1115,496,15,0,0,41,0,0,0,31,46,85,56,73,14,27,6,8,0,14,0,20,28,32,0,619,46,28,65,26,14,0,0,12,92,18,71,0,25,71,25,0,0,0,41,19,50,9,7,0,481605
15000US060374816052,150,6,37,2,1438,601,0,16,35,57,73,0,9,0,35,111,0,16,92,29,22,8,55,0,12,31,0,0,0,837,60,5,59,10,69,0,77,6,0,50,67,61,34,95,82,0,0,37,19,28,28,27,23,0,481605
15000US060374816053,150,6,37,3,681,266,30,14,0,0,0,0,0,0,15,29,0,46,14,26,13,9,0,10,24,17,13,6,0,415,0,72,0,42,9,0,29,13,0,42,0,28,27,35,54,12,19,0,0,16,5,12,0,0,481605
15000US060374816061,150,6,37,1,1916,918,23,0,55,41,0,32,45,32,30,79,62,75,48,114,167,12,20,0,5,6,58,0,14,998,10,43,50,43,14,8,26,20,106,49,58,106,88,90,94,42,15,12,43,16,7,16,42,0,481606
15000US060374816062,150,6,37,2,1575,680,54,31,35,34,0,0,0,7,67,60,57,56,35,84,22,7,20,52,14,6,18,12,9,895,17,84,56,64,53,0,0,0,82,116,31,68,106,40,22,29,34,21,14,58,0,0,0,0,481606
15000US060374816063,150,6,37,3,1184,604,44,30,40,8,0,13,10,6,43,94,39,10,15,54,21,17,29,0,26,41,57,0,7,580,75,95,15,0,9,0,0,15,107,18,11,60,34,16,10,5,0,24,26,0,53,0,7,0,481606
15000US060374817111,150,6,37,1,2040,846,14,18,12,36,27,11,0,16,23,57,38,55,120,178,20,60,0,6,24,60,5,46,20,1194,40,24,17,31,14,19,0,47,112,19,65,57,116,21,67,117,109,28,26,43,43,92,87,0,481711
15000US060374817112,150,6,37,2,2425,1070,12,18,45,4,24,24,16,73,99,34,33,153,45,198,54,63,47,0,33,10,21,15,49,1355,43,32,14,43,44,28,0,32,103,37,33,128,74,203,135,42,32,20,88,26,31,69,98,0,481711
15000US060374817121,150,6,37,1,3118,1395,43,83,88,70,28,18,21,48,218,38,94,86,140,37,132,7,41,89,17,37,26,26,8,1723,7,32,163,35,45,11,0,46,173,143,80,228,65,141,155,38,54,41,86,40,52,35,53,0,481712
15000US060374817122,150,6,37,2,1707,775,15,40,63,25,15,11,38,46,53,23,17,72,95,65,23,50,16,12,15,9,11,19,42,932,35,37,18,49,10,0,9,58,82,67,87,60,87,102,59,0,6,10,13,34,13,59,37,0,481712
15000US060374817131,150,6,37,1,1843,882,67,9,32,8,18,5,47,106,20,11,127,88,103,67,70,10,5,12,6,4,19,21,27,961,50,78,40,28,4,62,0,13,50,140,10,60,99,70,77,16,8,6,14,71,22,21,22,0,481713
15000US060374817132,150,6,37,2,843,393,19,0,0,26,4,6,6,50,38,0,4,17,70,73,33,13,5,0,6,6,0,0,17,450,0,0,14,0,16,6,17,59,65,16,4,25,67,41,28,0,31,10,0,0,4,24,23,0,481713
15000US060374817141,150,6,37,1,1632,698,50,16,0,13,7,25,0,37,32,26,44,37,65,43,55,41,47,0,13,36,20,52,39,934,10,14,30,12,10,34,56,9,52,28,63,44,71,64,88,43,56,18,30,52,67,13,70,0,481714
15000US060374817142,150,6,37,2,1029,451,25,19,32,5,31,0,0,0,40,17,56,40,43,10,35,9,7,6,15,17,13,6,25,578,44,44,37,0,11,16,6,18,76,22,28,34,20,26,26,17,0,14,12,29,39,28,31,0,481714
15000US060374818001,150,6,37,1,729,356,30,13,0,5,7,0,0,20,63,33,20,21,6,20,29,10,0,6,19,2,10,10,32,373,1,10,9,9,14,19,0,10,25,7,22,0,11,53,61,0,0,0,14,50,20,20,18,0,481800
15000US060374818002,150,6,37,2,1287,640,54,27,45,36,0,0,0,0,6,42,64,18,32,39,56,19,63,0,17,49,19,19,35,647,6,20,21,21,0,9,7,0,62,21,40,22,58,74,45,41,56,18,8,33,25,22,38,0,481800
15000US060374818003,150,6,37,3,702,291,12,24,8,16,0,0,0,0,1,5,34,27,31,17,35,10,16,10,17,5,23,0,0,411,31,37,44,0,0,0,0,24,0,13,5,64,0,18,34,7,38,0,7,37,0,34,18,0,481800
15000US060374819011,150,6,37,1,1222,612,27,21,11,33,6,0,0,0,71,112,47,10,19,32,112,0,13,49,0,35,14,0,0,610,0,13,63,7,15,0,0,0,16,64,60,27,25,94,91,0,14,26,15,12,22,25,21,0,481901
15000US060374819012,150,6,37,2,943,481,26,47,17,13,0,0,8,36,39,14,66,0,17,29,32,8,25,53,0,7,21,0,23,462,9,28,17,5,0,5,0,67,61,0,24,56,13,53,29,0,6,0,0,24,46,6,13,0,481901
15000US060374819013,150,6,37,3,1729,912,17,2,75,52,11,11,0,84,69,18,3,163,92,93,42,12,17,9,12,71,27,0,32,817,8,56,86,12,42,0,0,13,16,33,15,148,38,125,12,0,19,8,48,39,46,8,45,0,481901
15000US060374819014,150,6,37,4,1827,848,45,52,29,37,9,12,0,28,43,86,52,25,75,159,23,8,31,57,11,18,10,10,28,979,46,20,0,85,14,4,20,55,34,46,123,69,71,117,26,55,55,19,0,4,12,60,44,0,481901
15000US060374819021,150,6,37,1,3652,1695,82,43,100,146,14,32,42,51,219,91,42,198,107,99,96,28,44,48,64,75,49,5,20,1957,151,160,71,16,25,0,39,120,246,174,121,108,110,82,128,66,51,31,31,127,29,7,64,0,481902
15000US060374820011,150,6,37,1,2179,1186,126,49,60,13,4,0,11,52,10,36,123,90,128,83,65,6,6,20,39,67,61,92,45,993,16,10,63,51,15,6,0,2,59,82,117,27,98,58,33,0,43,29,41,92,71,52,28,0,482001
15000US060374820012,150,6,37,2,578,288,11,11,10,5,0,0,0,13,16,7,31,10,54,12,14,0,25,0,0,8,44,9,8,290,0,36,0,4,3,0,7,8,8,0,29,0,44,0,25,15,0,0,20,28,18,36,9,0,482001
15000US060374820021,150,6,37,1,1057,443,31,38,14,13,0,0,0,14,17,24,26,19,16,56,77,0,14,11,0,0,0,73,0,614,26,19,21,8,10,0,0,28,62,14,19,0,33,65,38,12,17,0,0,31,83,39,89,0,482002
15000US060374820022,150,6,37,2,2956,1516,238,24,117,62,26,0,46,99,81,139,35,80,73,128,60,0,57,0,23,87,38,76,27,1440,41,72,116,130,72,14,65,97,59,55,106,61,164,44,114,45,0,11,11,62,37,51,13,0,482002
15000US060374820023,150,6,37,3,2135,1106,231,75,63,6,13,0,0,8,79,116,47,118,33,70,23,15,26,0,63,18,34,22,46,1029,122,0,79,6,0,49,0,45,88,236,60,17,52,49,6,29,75,0,12,14,35,39,16,0,482002
